date,pm25,pm10,o3,no2,so2,co,aqi
6/14/2019,0,0,0,0,0,0,0
6/15/2019,0,0,0,0,0,0,0
6/16/2019,0,0,0,0,0,0,0
6/17/2019,0,0,0,0,0,0,0
6/18/2019,0,0,0,0,0,0,0
6/19/2019,0,0,0,0,0,0,0
6/20/2019,0,0,0,0,0,0,0
6/21/2019,0,0,0,0,0,0,0
6/22/2019,0,0,0,0,0,0,0
6/23/2019,0,0,0,0,0,0,0
6/24/2019,0,0,0,0,0,0,0
6/25/2019,0,0,0,0,0,0,0
6/26/2019,0,0,7,15,0,0,15
6/27/2019,0,0,10,12,0,0,12
6/28/2019,0,0,20,12,0,0,20
6/29/2019,0,0,13,7,0,0,13
6/30/2019,0,0,9,9,0,0,9
7/1/2019,0,0,10,8,0,0,10
7/2/2019,0,0,10,6,0,0,10
7/3/2019,0,0,6,6,0,0,6
7/4/2019,0,0,5,10,0,0,10
7/5/2019,0,0,7,9,0,0,9
7/6/2019,0,0,10,10,0,0,10
7/7/2019,0,0,10,10,0,0,10
7/8/2019,0,0,8,11,0,0,11
7/9/2019,0,0,16,9,0,0,16
7/10/2019,0,0,8,9,0,0,9
7/11/2019,0,0,4,11,0,0,11
7/12/2019,0,0,5,10,0,0,10
7/13/2019,0,0,5,10,0,0,10
7/14/2019,0,0,4,7,0,0,7
7/15/2019,0,0,5,10,0,0,10
7/16/2019,0,0,175,12,0,0,175
7/17/2019,0,0,70,10,0,0,70
7/18/2019,0,0,6,10,0,0,10
7/19/2019,0,0,7,12,0,0,12
7/20/2019,0,0,5,10,0,0,10
7/21/2019,0,0,4,11,0,0,11
7/22/2019,0,0,21,12,0,0,21
7/23/2019,0,0,7,12,0,0,12
7/24/2019,0,0,11,10,0,0,11
7/25/2019,0,0,7,9,0,0,9
7/28/2019,0,0,6,10,0,0,10
7/29/2019,0,0,6,11,0,0,11
7/30/2019,0,0,12,10,0,0,12
7/31/2019,0,0,13,7,0,0,13
8/1/2019,0,0,5,8,0,0,8
8/2/2019,0,0,6,6,0,0,6
8/3/2019,0,0,6,3,0,0,6
8/4/2019,0,0,7,7,0,0,7
8/5/2019,0,0,0,9,0,0,9
8/6/2019,0,0,0,8,0,0,8
8/7/2019,0,0,0,12,0,0,12
8/8/2019,0,0,0,9,0,0,9
8/9/2019,0,0,0,8,0,0,8
8/10/2019,0,0,5,7,0,0,7
8/11/2019,0,0,0,7,0,0,7
8/12/2019,0,0,0,3,0,0,3
8/13/2019,0,0,0,4,0,0,4
8/14/2019,0,0,0,4,0,0,4
8/15/2019,0,0,0,3,0,0,3
8/16/2019,0,0,0,4,0,0,4
8/17/2019,0,0,0,3,0,0,3
8/18/2019,0,0,0,3,0,0,3
8/19/2019,0,0,0,4,0,0,4
8/20/2019,0,0,9,4,0,0,9
8/21/2019,0,0,0,3,0,0,3
8/22/2019,0,0,0,4,0,0,4
8/23/2019,0,0,0,2,0,0,2
8/24/2019,0,0,0,2,0,0,2
8/25/2019,0,0,0,3,0,0,3
8/26/2019,0,0,0,3,0,0,3
8/28/2019,83,0,0,0,0,0,83
8/29/2019,60,0,0,0,0,0,60
8/30/2019,55,0,0,0,0,0,55
8/31/2019,43,0,0,0,0,0,43
9/1/2019,46,0,0,0,0,0,46
9/2/2019,66,0,0,0,0,0,66
9/6/2019,112,0,0,0,0,0,112
9/7/2019,116,0,0,0,0,0,116
9/8/2019,88,0,0,0,0,0,88
9/9/2019,86,0,0,0,0,0,86
9/10/2019,86,0,0,0,0,0,86
9/11/2019,113,0,0,0,0,0,113
9/12/2019,111,0,0,0,0,0,111
9/13/2019,132,0,0,0,0,0,132
9/14/2019,129,0,13,5,0,0,129
9/15/2019,164,0,17,4,0,0,164
9/16/2019,158,0,14,4,0,0,158
9/17/2019,151,0,14,3,0,0,151
9/18/2019,127,0,12,2,0,0,127
9/19/2019,107,0,8,3,0,0,107
9/20/2019,145,0,15,3,0,0,145
9/21/2019,113,0,12,2,0,0,113
9/22/2019,79,0,18,4,0,0,79
9/23/2019,0,0,22,6,0,0,22
9/24/2019,165,0,18,7,0,0,165
9/25/2019,158,0,25,7,0,0,158
9/26/2019,164,0,20,6,0,0,164
9/27/2019,161,0,23,8,0,0,161
9/28/2019,171,0,23,9,0,0,171
9/29/2019,176,0,21,8,0,0,176
9/30/2019,183,0,25,7,0,0,183
10/1/2019,185,0,20,7,0,0,185
10/2/2019,166,0,8,6,0,0,166
10/3/2019,118,0,7,4,0,0,118
10/4/2019,0,0,5,5,0,0,5
10/5/2019,0,0,8,4,0,0,8
10/6/2019,0,0,10,3,0,0,10
10/7/2019,162,0,7,2,0,0,162
10/8/2019,107,0,6,2,0,0,107
10/9/2019,91,0,7,4,0,0,91
10/10/2019,129,0,6,4,0,0,129
10/11/2019,123,0,7,4,0,0,123
10/12/2019,114,0,6,4,0,0,114
10/13/2019,126,0,7,2,0,0,126
10/14/2019,115,0,9,3,0,0,115
10/15/2019,109,0,16,3,0,0,109
10/16/2019,141,0,14,0,0,0,141
10/17/2019,154,0,10,10,0,0,154
10/18/2019,89,0,14,0,0,0,89
10/19/2019,99,0,17,0,0,0,99
10/20/2019,153,0,11,0,0,0,153
10/21/2019,153,0,9,0,0,0,153
10/22/2019,108,0,9,0,0,0,108
10/23/2019,108,0,7,0,0,0,108
10/24/2019,73,0,7,0,0,0,73
10/25/2019,115,0,9,0,0,0,115
10/26/2019,164,0,6,0,0,0,164
10/27/2019,0,0,5,0,0,0,5
10/28/2019,68,0,11,0,0,0,68
10/29/2019,75,0,14,0,0,0,75
10/30/2019,120,0,8,0,0,0,120
10/31/2019,147,0,7,0,0,0,147
11/1/2019,112,0,6,0,0,0,112
11/2/2019,111,0,8,0,0,0,111
11/3/2019,126,0,13,0,0,0,126
11/4/2019,120,0,18,0,0,0,120
11/5/2019,151,0,14,0,0,0,151
11/6/2019,188,0,16,0,0,0,188
11/7/2019,174,0,16,0,0,0,174
11/8/2019,164,0,19,0,0,0,164
11/9/2019,164,0,22,0,0,0,164
11/10/2019,173,0,18,0,0,0,173
11/11/2019,0,0,18,0,0,0,18
11/12/2019,0,0,6,0,0,0,6
11/13/2019,105,0,6,0,0,0,105
11/14/2019,104,0,9,0,0,0,104
11/15/2019,145,0,11,0,0,0,145
11/16/2019,139,0,7,0,0,0,139
11/17/2019,107,0,6,0,0,0,107
11/18/2019,89,0,7,0,0,0,89
11/19/2019,86,0,7,0,0,0,86
11/20/2019,139,0,6,0,0,0,139
11/21/2019,164,0,6,0,0,0,164
11/22/2019,166,0,6,0,0,0,166
11/23/2019,164,0,4,0,0,0,164
11/24/2019,132,0,5,0,0,0,132
11/25/2019,145,0,5,0,0,0,145
11/26/2019,154,0,5,0,0,0,154
11/27/2019,170,0,5,0,0,0,170
11/28/2019,121,0,4,0,0,0,121
11/29/2019,146,0,3,0,0,0,146
11/30/2019,164,0,4,0,0,0,164
12/1/2019,143,0,6,0,0,0,143
12/2/2019,85,0,6,16,3,0,85
12/3/2019,129,0,7,9,3,0,129
12/4/2019,145,0,8,7,3,0,145
12/5/2019,132,0,8,7,2,0,132
12/6/2019,117,0,8,10,3,0,117
12/7/2019,153,0,9,12,4,0,153
12/8/2019,176,0,10,14,5,0,176
12/9/2019,189,0,10,15,4,0,189
12/10/2019,211,0,11,16,5,0,211
12/11/2019,221,0,1,13,4,0,221
12/12/2019,210,0,9,15,4,0,210
12/13/2019,221,0,3,11,3,0,221
12/14/2019,207,0,2,9,2,0,207
12/15/2019,145,0,1,5,1,0,145
12/16/2019,138,0,3,8,2,0,138
12/17/2019,133,0,2,5,1,0,133
12/18/2019,117,0,2,6,2,0,117
12/19/2019,136,0,2,6,2,0,136
12/20/2019,158,0,2,5,1,0,158
12/21/2019,151,0,2,5,1,0,151
12/22/2019,130,0,2,5,2,0,130
12/23/2019,180,0,1,9,2,0,180
12/24/2019,212,0,2,7,1,0,212
12/25/2019,107,0,2,7,2,0,107
12/26/2019,116,0,2,5,1,0,116
12/27/2019,106,0,2,8,3,0,106
12/28/2019,155,0,3,10,3,0,155
12/29/2019,165,0,0,0,0,0,165
12/31/2019,0,0,1,12,2,0,12
1/1/2020,182,0,2,11,1,0,182
1/2/2020,145,0,2,9,1,0,145
1/3/2020,93,0,2,9,1,0,93
1/4/2020,114,0,2,8,1,0,114
1/5/2020,100,0,2,7,1,0,100
1/6/2020,104,0,2,10,1,0,104
1/7/2020,135,0,2,8,1,0,135
1/8/2020,111,0,2,9,2,0,111
1/9/2020,113,0,2,6,1,0,113
1/10/2020,101,0,2,5,1,0,101
1/11/2020,102,0,2,5,2,0,102
1/12/2020,103,0,1,8,4,0,103
1/13/2020,171,0,2,12,3,0,171
1/14/2020,235,0,2,5,1,0,235
1/15/2020,111,0,2,6,3,0,111
1/16/2020,107,0,3,5,2,0,107
1/17/2020,116,0,3,5,1,0,116
1/18/2020,148,0,4,4,1,0,148
1/19/2020,97,0,4,5,1,0,97
1/20/2020,133,0,2,9,1,0,133
1/21/2020,178,0,3,6,1,0,178
1/22/2020,162,0,4,3,1,0,162
1/23/2020,116,0,4,2,1,0,116
1/24/2020,89,0,7,2,1,0,89
1/25/2020,80,0,7,3,1,0,80
1/26/2020,72,0,5,3,1,0,72
1/27/2020,80,0,5,3,1,0,80
1/28/2020,105,0,5,3,1,0,105
1/29/2020,136,0,5,7,1,0,136
1/30/2020,154,0,3,11,3,0,154
1/31/2020,150,0,4,9,2,0,150
2/1/2020,167,0,4,6,1,0,167
2/2/2020,205,0,5,4,1,0,205
2/3/2020,150,0,7,0,0,0,150
2/4/2020,66,0,7,0,2,0,66
2/5/2020,76,0,2,2,2,0,76
2/6/2020,146,0,0,2,1,0,146
2/7/2020,153,0,0,0,1,0,153
2/8/2020,103,0,2,0,1,0,103
2/9/2020,77,0,1,0,3,0,77
2/10/2020,128,0,2,0,2,0,128
2/11/2020,151,0,1,11,2,0,151
2/12/2020,157,0,3,9,1,0,157
2/13/2020,123,0,5,7,1,0,123
2/14/2020,110,0,6,8,1,0,110
2/15/2020,121,0,6,5,2,0,121
2/16/2020,91,0,5,7,2,0,91
2/17/2020,116,0,5,12,7,0,116
2/18/2020,143,0,2,15,8,0,143
2/19/2020,161,0,2,11,4,0,161
2/20/2020,196,0,2,11,2,0,196
2/21/2020,228,0,6,13,2,0,228
2/22/2020,198,0,4,14,2,0,198
2/23/2020,193,0,4,11,2,0,193
2/24/2020,139,0,2,9,0,0,139
2/25/2020,137,0,1,13,2,0,137
2/26/2020,136,0,2,10,2,0,136
2/27/2020,110,0,2,7,1,0,110
2/28/2020,99,0,4,7,1,0,99
2/29/2020,105,0,4,6,1,0,105
3/1/2020,103,0,4,6,1,0,103
3/2/2020,98,0,4,5,1,0,98
3/3/2020,70,0,11,7,2,0,70
3/4/2020,80,0,2,5,2,0,80
3/5/2020,93,0,4,9,3,0,93
3/6/2020,160,0,3,9,2,0,160
3/7/2020,126,0,6,8,1,0,126
3/8/2020,145,0,13,7,1,0,145
3/9/2020,172,0,6,7,2,0,172
3/10/2020,141,0,6,12,3,0,141
3/11/2020,147,0,5,9,2,0,147
3/12/2020,133,0,5,6,0,0,133
3/13/2020,135,0,5,7,2,0,135
3/14/2020,131,0,3,8,3,0,131
3/15/2020,161,0,2,9,3,0,161
3/16/2020,182,0,4,9,2,0,182
3/17/2020,138,0,2,4,2,0,138
3/18/2020,93,0,2,3,2,0,93
3/19/2020,86,0,2,9,2,0,86
3/20/2020,149,0,6,5,2,0,149
3/21/2020,145,0,5,3,2,0,145
3/22/2020,118,0,5,4,0,0,118
3/23/2020,124,0,5,2,0,0,124
3/24/2020,95,0,5,3,2,0,95
3/25/2020,88,0,5,1,2,0,88
3/26/2020,91,0,6,2,0,0,91
3/27/2020,104,0,5,1,0,0,104
3/28/2020,103,0,9,0,2,0,103
3/29/2020,97,0,4,4,2,0,97
3/30/2020,83,0,1,1,2,0,83
3/31/2020,96,0,2,2,3,0,96
4/1/2020,120,0,2,1,2,0,120
4/2/2020,128,0,2,2,2,0,128
4/3/2020,124,0,2,0,2,0,124
4/4/2020,80,0,4,0,2,0,80
4/5/2020,65,0,4,2,3,0,65
4/6/2020,87,0,8,3,2,0,87
4/7/2020,147,0,7,5,2,0,147
4/8/2020,160,0,10,4,2,0,160
4/9/2020,162,0,9,4,2,0,162
4/10/2020,141,0,7,2,0,0,141
4/11/2020,130,0,8,2,2,0,130
4/12/2020,88,0,8,2,2,0,88
4/13/2020,104,0,15,2,2,0,104
4/14/2020,130,0,12,3,3,0,130
4/15/2020,149,0,6,2,2,0,149
4/16/2020,142,0,5,0,2,0,142
4/17/2020,95,0,6,1,2,0,95
4/18/2020,106,0,5,0,2,0,106
4/19/2020,118,0,5,1,20,0,118
4/20/2020,99,0,5,1,10,0,99
4/21/2020,117,0,4,2,8,0,117
4/22/2020,93,0,7,0,2,0,93
4/23/2020,75,0,6,0,5,0,75
4/24/2020,88,0,8,1,3,0,88
4/25/2020,103,0,6,1,3,0,103
4/26/2020,99,0,11,3,4,0,99
4/27/2020,107,0,15,4,8,0,107
4/28/2020,160,0,16,4,5,0,160
4/29/2020,155,0,9,2,3,0,155
4/30/2020,127,0,4,2,2,0,127
5/1/2020,106,0,9,1,2,0,106
5/2/2020,117,0,6,1,2,0,117
5/3/2020,101,0,8,3,2,0,101
5/4/2020,103,0,6,2,2,0,103
5/5/2020,119,0,5,1,2,0,119
5/6/2020,97,0,4,2,2,0,97
5/7/2020,112,0,7,2,2,0,112
5/8/2020,102,0,7,2,2,0,102
5/9/2020,119,0,10,1,2,0,119
5/10/2020,116,0,5,2,3,0,116
5/11/2020,93,0,5,2,2,0,93
5/12/2020,90,0,6,1,2,0,90
5/13/2020,83,0,7,1,3,0,83
5/14/2020,73,0,5,1,2,0,73
5/15/2020,90,0,7,0,3,0,90
5/16/2020,99,0,6,0,2,0,99
5/17/2020,76,0,12,0,3,0,76
5/18/2020,104,0,7,0,3,0,104
5/19/2020,125,0,6,0,0,0,125
5/20/2020,98,0,9,5,3,0,98
5/21/2020,112,0,6,4,3,0,112
5/22/2020,112,0,7,3,3,0,112
5/23/2020,113,0,6,3,3,0,113
5/24/2020,121,0,10,3,3,0,121
5/25/2020,101,0,7,1,3,0,101
5/26/2020,91,0,8,2,3,0,91
5/27/2020,100,0,9,3,4,0,100
5/28/2020,139,0,7,3,3,0,139
5/29/2020,106,0,7,4,3,0,106
5/30/2020,99,0,6,2,3,0,99
5/31/2020,106,0,6,5,3,0,106
6/1/2020,93,0,5,5,3,0,93
6/2/2020,103,0,12,3,3,0,103
6/3/2020,115,0,9,3,3,0,115
6/4/2020,113,0,9,4,3,0,113
6/5/2020,122,0,6,5,3,0,122
6/6/2020,139,0,7,5,3,0,139
6/7/2020,118,0,5,4,4,0,118
6/8/2020,101,0,10,7,4,0,101
6/9/2020,112,0,7,6,3,0,112
6/10/2020,94,0,6,5,3,0,94
6/11/2020,93,0,7,5,3,0,93
6/12/2020,89,0,6,5,3,0,89
6/13/2020,96,0,4,5,4,0,96
6/14/2020,96,0,4,7,3,0,96
6/15/2020,91,0,6,5,0,0,91
6/16/2020,72,0,5,5,1,0,72
6/17/2020,77,0,4,5,0,0,77
6/18/2020,71,0,4,5,0,0,71
6/19/2020,75,0,7,4,0,0,75
6/20/2020,77,0,9,4,0,0,77
6/21/2020,88,0,7,5,0,0,88
6/22/2020,83,0,9,7,0,0,83
6/23/2020,77,0,6,8,0,0,77
6/24/2020,77,0,7,8,0,0,77
6/25/2020,122,0,7,4,0,0,122
6/26/2020,74,0,10,5,0,0,74
6/27/2020,76,0,9,4,0,0,76
6/28/2020,80,0,7,6,1,0,80
6/29/2020,84,0,10,7,0,0,84
6/30/2020,95,0,6,7,1,0,95
7/1/2020,92,0,6,7,1,0,92
7/2/2020,91,0,7,6,0,0,91
7/3/2020,79,0,6,6,0,0,79
7/4/2020,75,0,6,4,0,0,75
7/5/2020,77,0,7,4,1,0,77
7/6/2020,73,0,9,4,0,0,73
7/7/2020,80,0,7,4,1,0,80
7/8/2020,82,0,7,4,1,0,82
7/9/2020,76,0,7,4,1,0,76
7/10/2020,74,0,7,5,1,0,74
7/11/2020,79,0,8,5,1,0,79
7/12/2020,94,0,9,6,1,0,94
7/13/2020,86,0,12,7,1,0,86
7/14/2020,96,0,9,5,1,0,96
7/15/2020,86,0,8,3,1,0,86
7/16/2020,79,0,8,3,1,0,79
7/17/2020,77,0,9,3,1,0,77
7/18/2020,82,0,8,3,1,0,82
7/19/2020,86,0,8,4,1,0,86
7/20/2020,81,0,5,2,2,0,81
7/21/2020,74,0,5,2,1,0,74
7/22/2020,67,0,5,0,1,0,67
7/23/2020,74,0,5,0,1,0,74
7/24/2020,80,0,6,0,1,0,80
7/25/2020,78,0,5,0,1,0,78
7/26/2020,79,0,5,0,2,0,79
7/27/2020,134,0,11,0,1,0,134
7/28/2020,160,0,6,0,1,0,160
7/29/2020,117,0,6,5,1,0,117
7/30/2020,104,0,6,7,2,0,104
7/31/2020,106,0,5,4,1,0,106
8/1/2020,85,0,5,2,1,0,85
8/2/2020,51,0,4,4,2,0,51
8/3/2020,77,0,4,4,1,0,77
8/4/2020,68,0,4,4,1,0,68
8/5/2020,68,0,4,3,1,0,68
8/6/2020,60,0,4,2,1,0,60
8/7/2020,61,0,5,2,1,0,61
8/8/2020,67,0,5,3,1,0,67
8/9/2020,71,0,6,6,1,0,71
8/10/2020,73,0,3,8,0,0,73
8/11/2020,51,0,4,5,1,0,51
8/12/2020,79,0,4,4,1,0,79
8/13/2020,57,0,4,3,2,0,57
8/14/2020,62,0,2,3,2,0,62
8/15/2020,75,0,2,4,2,0,75
8/16/2020,81,0,2,3,2,0,81
8/17/2020,65,0,0,3,2,0,65
8/18/2020,60,0,0,5,2,0,60
8/19/2020,77,0,0,5,2,0,77
8/20/2020,108,0,0,7,1,0,108
8/21/2020,68,0,0,5,0,0,68
8/22/2020,75,0,0,4,2,0,75
8/23/2020,90,0,0,5,0,0,90
8/24/2020,80,0,0,3,2,0,80
8/25/2020,71,0,0,5,2,0,71
8/26/2020,95,0,0,7,0,0,95
8/27/2020,123,0,0,6,2,0,123
8/28/2020,97,0,0,6,2,0,97
8/29/2020,96,0,0,7,2,0,96
8/30/2020,108,0,0,6,2,0,108
8/31/2020,104,0,0,8,2,0,104
9/1/2020,110,0,0,6,2,0,110
9/2/2020,164,0,0,9,2,0,164
9/3/2020,160,0,0,7,2,0,160
9/4/2020,134,0,0,5,2,0,134
9/5/2020,103,0,0,5,2,0,103
9/6/2020,86,0,0,5,2,0,86
9/7/2020,62,0,0,8,2,0,62
9/8/2020,122,0,0,6,3,0,122
9/9/2020,78,0,0,4,2,0,78
9/10/2020,57,0,0,6,2,0,57
9/11/2020,6,0,0,4,2,0,6
9/12/2020,9,0,0,3,2,0,9
9/13/2020,26,0,0,4,2,0,26
9/14/2020,60,0,0,3,2,0,60
9/15/2020,61,0,0,4,2,0,61
9/16/2020,70,0,0,6,2,0,70
9/17/2020,95,0,0,2,2,0,95
9/18/2020,57,0,0,3,2,0,57
9/19/2020,59,0,0,3,2,0,59
9/20/2020,82,0,0,4,2,0,82
9/21/2020,98,0,0,3,2,0,98
9/22/2020,58,0,0,3,2,0,58
9/23/2020,71,0,0,4,2,0,71
9/24/2020,49,0,0,5,3,0,49
9/25/2020,95,0,0,4,2,0,95
9/26/2020,58,0,0,2,2,0,58
9/27/2020,57,0,0,6,2,0,57
9/28/2020,84,0,0,7,2,0,84
9/29/2020,99,0,0,5,2,0,99
9/30/2020,79,0,0,5,2,0,79
10/1/2020,61,0,0,7,2,0,61
10/2/2020,88,0,0,5,3,0,88
10/3/2020,86,0,0,3,3,0,86
10/4/2020,75,0,0,3,2,0,75
10/5/2020,69,0,0,0,2,0,69
10/6/2020,81,0,0,0,3,0,81
10/7/2020,58,0,0,3,3,0,58
10/8/2020,72,0,0,3,3,0,72
10/9/2020,70,0,0,3,3,0,70
10/10/2020,90,0,0,4,3,0,90
10/11/2020,96,0,0,7,4,0,96
10/12/2020,123,0,0,7,3,0,123
10/13/2020,129,0,0,3,3,0,129
10/14/2020,67,0,0,3,3,0,67
10/15/2020,39,0,0,3,3,0,39
10/16/2020,58,0,0,4,3,0,58
10/17/2020,59,0,0,4,3,0,59
10/18/2020,72,0,0,5,3,0,72
10/19/2020,80,0,0,6,4,0,80
10/20/2020,90,0,0,6,4,0,90
10/21/2020,84,0,0,9,4,0,84
10/22/2020,118,0,0,12,4,0,118
10/23/2020,136,0,0,12,5,0,136
10/24/2020,157,0,0,8,4,0,157
10/25/2020,149,0,0,7,3,0,149
10/26/2020,129,0,0,10,3,0,129
10/27/2020,126,0,0,6,3,0,126
10/28/2020,126,0,0,5,3,0,126
10/29/2020,95,0,0,5,0,0,95
10/30/2020,61,0,0,6,3,0,61
10/31/2020,82,0,0,10,4,0,82
11/1/2020,155,0,0,7,3,0,155
11/2/2020,118,0,0,6,4,0,118
11/3/2020,82,0,5,9,2,0,82
11/4/2020,135,0,5,15,1,0,135
11/5/2020,169,0,4,13,1,0,169
11/6/2020,178,0,7,8,1,0,178
11/7/2020,116,0,9,8,1,0,116
11/8/2020,125,0,11,10,2,0,125
11/9/2020,130,0,12,11,3,0,130
11/10/2020,139,0,10,13,3,0,139
11/11/2020,147,0,15,13,2,0,147
11/12/2020,156,0,13,13,2,0,156
11/13/2020,149,0,12,10,2,0,149
11/14/2020,145,0,8,6,0,0,145
11/15/2020,100,0,1,5,0,0,100
11/16/2020,95,0,2,7,0,0,95
11/17/2020,92,0,2,5,0,0,92
11/18/2020,74,0,1,6,0,0,74
11/19/2020,83,0,1,5,0,0,83
11/20/2020,89,0,1,5,0,0,89
11/21/2020,76,0,1,6,0,0,76
11/22/2020,84,0,1,8,0,0,84
11/23/2020,90,0,1,10,0,0,90
11/24/2020,116,0,3,12,1,0,116
11/25/2020,121,0,1,13,0,0,121
11/26/2020,107,0,7,11,1,0,107
11/27/2020,139,0,4,6,1,0,139
11/28/2020,111,0,7,6,1,0,111
11/29/2020,94,0,8,8,1,0,94
11/30/2020,114,0,5,12,2,0,114
12/1/2020,152,0,4,12,2,0,152
12/2/2020,163,0,5,8,1,0,163
12/3/2020,137,0,5,8,1,0,137
12/4/2020,95,0,6,8,1,0,95
12/5/2020,117,0,7,11,2,0,117
12/6/2020,155,0,10,11,2,0,155
12/7/2020,168,0,6,11,1,0,168
12/8/2020,154,0,5,15,2,0,154
12/9/2020,182,0,9,17,2,0,182
12/10/2020,183,0,6,14,2,0,183
12/11/2020,175,0,5,12,2,0,175
12/12/2020,149,0,3,9,0,0,149
12/13/2020,135,0,2,7,0,0,135
12/14/2020,110,0,1,4,0,0,110
12/15/2020,67,0,1,3,0,0,67
12/16/2020,80,0,2,3,0,0,80
12/17/2020,80,0,2,3,0,0,80
12/18/2020,90,0,5,5,1,0,90
12/19/2020,109,0,7,5,1,0,109
12/20/2020,113,0,10,8,2,0,113
12/21/2020,144,0,9,12,2,0,144
12/22/2020,163,0,4,13,4,0,163
12/23/2020,165,0,6,10,1,0,165
12/24/2020,148,0,5,14,4,0,148
12/25/2020,176,0,1,12,3,0,176
12/26/2020,173,0,1,7,1,0,173
12/27/2020,171,0,2,6,1,0,171
12/28/2020,125,0,2,7,1,0,125
12/29/2020,97,0,5,7,1,0,97
12/30/2020,101,0,6,10,2,0,101
12/31/2020,128,0,11,10,3,0,128
1/1/2021,159,0,11,11,3,0,159
1/2/2021,192,0,7,10,3,0,192
1/3/2021,189,0,8,11,3,0,189
1/4/2021,187,0,4,12,3,0,187
1/5/2021,232,0,6,6,2,0,232
1/6/2021,179,0,2,6,2,0,179
1/7/2021,160,0,4,3,1,0,160
1/8/2021,72,0,4,5,1,0,72
1/9/2021,111,0,4,6,1,0,111
1/10/2021,128,0,6,6,2,0,128
1/11/2021,133,0,8,9,2,0,133
1/12/2021,138,0,6,12,5,0,138
1/13/2021,173,0,9,14,6,0,173
1/14/2021,181,0,1,13,3,0,181
1/15/2021,203,0,1,11,5,0,203
1/16/2021,222,0,4,5,2,0,222
1/17/2021,170,0,9,8,1,0,170
1/18/2021,140,0,6,11,3,0,140
1/19/2021,168,0,3,12,3,0,168
1/20/2021,193,0,1,6,2,0,193
1/21/2021,229,0,3,0,2,0,229
1/22/2021,199,0,2,0,2,0,199
1/23/2021,206,0,5,0,2,0,206
1/24/2021,188,0,2,11,1,0,188
1/25/2021,151,0,3,8,1,0,151
1/26/2021,121,0,4,10,1,0,121
1/27/2021,108,0,1,7,1,0,108
1/28/2021,116,0,0,8,3,0,116
1/29/2021,163,0,0,16,2,0,163
1/30/2021,182,0,1,10,3,0,182
1/31/2021,164,0,1,9,5,0,164
2/1/2021,120,0,2,11,4,0,120
2/2/2021,112,0,6,14,4,0,112
2/3/2021,123,0,5,16,4,0,123
2/4/2021,121,0,4,16,4,0,121
2/5/2021,126,0,7,16,4,0,126
2/6/2021,137,0,5,15,4,0,137
2/7/2021,141,0,7,11,4,0,141
2/8/2021,139,0,9,8,3,0,139
2/9/2021,77,0,10,10,4,0,77
2/10/2021,134,0,14,9,4,0,134
2/11/2021,105,0,12,9,3,0,105
2/12/2021,105,0,13,9,3,0,105
2/13/2021,96,0,11,11,4,0,96
2/14/2021,116,0,7,10,4,0,116
2/15/2021,119,0,6,10,4,0,119
2/16/2021,120,0,6,9,4,0,120
2/17/2021,111,0,6,6,5,0,111
2/18/2021,138,0,9,5,5,0,138
2/19/2021,161,0,13,4,5,0,161
2/20/2021,150,0,14,4,4,0,150
2/21/2021,134,0,7,4,4,0,134
2/22/2021,114,0,6,3,3,0,114
2/23/2021,119,0,8,0,3,0,119
2/24/2021,96,0,4,0,3,0,96
2/25/2021,87,0,3,0,3,0,87
2/26/2021,95,0,2,0,3,0,95
2/27/2021,109,0,0,0,3,0,109
2/28/2021,130,0,2,2,3,0,130
3/1/2021,122,0,2,6,3,0,122
3/2/2021,100,0,2,6,3,0,100
3/3/2021,153,0,2,6,3,0,153
3/4/2021,134,0,2,6,3,0,134
3/5/2021,105,0,4,6,3,0,105
3/6/2021,117,0,5,6,3,0,117
3/7/2021,120,0,4,6,3,0,120
3/8/2021,138,0,3,6,3,0,138
3/9/2021,78,0,4,6,3,0,78
3/10/2021,75,0,4,6,3,0,75
3/11/2021,86,0,4,6,3,0,86
3/12/2021,101,0,3,7,3,0,101
3/13/2021,119,0,6,7,3,0,119
3/14/2021,120,0,6,6,3,0,120
3/15/2021,95,0,4,6,3,0,95
3/16/2021,88,0,3,6,3,0,88
3/17/2021,96,0,4,6,3,0,96
3/18/2021,96,0,3,6,3,0,96
3/19/2021,83,0,4,6,3,0,83
3/20/2021,75,0,6,6,3,0,75
3/21/2021,73,0,7,6,4,0,73
3/22/2021,113,0,9,7,4,0,113
3/23/2021,159,0,3,8,5,0,159
3/24/2021,168,0,4,7,3,0,168
3/25/2021,166,0,3,6,3,0,166
3/26/2021,112,0,3,6,3,0,112
3/27/2021,75,0,2,6,3,0,75
3/28/2021,73,0,4,6,3,0,73
3/29/2021,133,0,5,7,3,0,133
3/30/2021,130,0,5,6,3,0,130
3/31/2021,117,0,5,6,3,0,117
4/1/2021,107,0,6,6,3,0,107
4/2/2021,85,0,6,6,3,0,85
4/3/2021,86,0,6,6,3,0,86
4/4/2021,117,0,3,7,4,0,117
4/5/2021,122,0,9,6,4,0,122
4/6/2021,131,0,7,6,3,0,131
4/7/2021,101,0,7,6,3,0,101
4/8/2021,91,0,3,6,4,0,91
4/9/2021,95,0,3,6,4,0,95
4/10/2021,129,0,5,6,4,0,129
4/11/2021,123,0,6,6,3,0,123
4/12/2021,75,0,7,6,3,0,75
4/13/2021,70,0,7,6,4,0,70
4/14/2021,74,0,8,6,3,0,74
4/15/2021,69,0,8,6,4,0,69
